alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.95,12,epanechnikov,scott,100,0.8848484848484849,73,78,12,7,0.8804232694355907,0.0875,0.13333333333333333,68.330018
0.95,12,epanechnikov,silverman,50,0.9161290322580645,71,86,4,9,0.9437132378057861,0.1125,0.044444444444444446,63.473602
0.95,12,epanechnikov,silverman,80,0.8859060402684564,66,87,3,14,0.941345431587677,0.175,0.03333333333333333,66.811772
0.95,12,epanechnikov,silverman,100,0.8707482993197279,64,87,3,16,0.931972512457999,0.2,0.03333333333333333,73.101191
0.99,12,gaussian,variance,50,0.8860759493670886,70,82,8,10,0.863188176254386,0.125,0.08888888888888889,63.528388
0.99,12,gaussian,variance,80,0.8040201005025126,80,51,39,0,0.6616920026331916,0.0,0.43333333333333335,65.345755
0.99,12,gaussian,variance,100,0.7835051546391752,76,52,38,4,0.6423948710163194,0.05,0.4222222222222222,63.781604
0.99,12,gaussian,scott,50,0.8571428571428571,60,90,0,20,0.8676470588235294,0.25,0.0,69.09409
0.99,12,gaussian,scott,80,0.8874172185430463,67,86,4,13,0.9491072129544267,0.1625,0.044444444444444446,64.455276
0.99,12,gaussian,scott,100,0.8648648648648649,64,86,4,16,0.9237821353702472,0.2,0.044444444444444446,60.965976
0.99,12,gaussian,silverman,50,0.8571428571428571,60,90,0,20,0.8676470588235294,0.25,0.0,69.298333
0.99,12,gaussian,silverman,80,0.8648648648648649,64,86,4,16,0.9237821353702472,0.2,0.044444444444444446,60.692353
0.99,12,gaussian,silverman,100,0.8947368421052632,68,86,4,12,0.942644042816132,0.15,0.044444444444444446,60.277816
0.99,12,cosine,variance,50,0.9142857142857143,80,75,15,0,0.9546052631578947,0.0,0.16666666666666666,70.456914
0.99,12,cosine,variance,80,0.9041095890410958,66,90,0,14,0.9708333333333334,0.175,0.0,70.286394
0.99,12,cosine,variance,100,0.9041095890410958,66,90,0,14,0.9708333333333333,0.175,0.0,70.95087
0.99,12,cosine,scott,50,0.9473684210526315,72,90,0,8,0.9720735671122503,0.1,0.0,62.997333
