alpha,ws,kernel,bandwidth,gridsize,F1,tp,tn,fp,fn,AUCPR,FNR,FPR,elapsed
0.95,12,cosine,scott,100,0.8756756756756757,81,67,23,0,0.9191974725128848,0.0,0.25555555555555554,69.807112
0.95,12,cosine,silverman,50,0.7769784172661871,54,86,4,27,0.8871600293662469,0.3333333333333333,0.044444444444444446,72.763052
0.95,12,cosine,silverman,80,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,71.397171
0.95,12,cosine,silverman,100,0.9152542372881356,81,75,15,0,0.9499682280319535,0.0,0.16666666666666666,72.085863
0.95,12,epanechnikov,variance,50,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,69.65076
0.95,12,epanechnikov,variance,80,0.8428571428571429,59,90,0,22,0.9283950617283951,0.2716049382716049,0.0,70.313971
0.95,12,epanechnikov,variance,100,0.875,63,90,0,18,0.9460020768431985,0.2222222222222222,0.0,71.315048
0.95,12,epanechnikov,scott,50,0.7943262411347518,56,86,4,25,0.8957635267907803,0.30864197530864196,0.044444444444444446,69.895728
0.95,12,epanechnikov,scott,80,0.8756756756756757,81,67,23,0,0.9203732514664414,0.0,0.25555555555555554,68.802127
0.95,12,epanechnikov,scott,100,0.8756756756756757,81,67,23,0,0.9191974725128848,0.0,0.25555555555555554,70.010273
0.95,12,epanechnikov,silverman,50,0.7769784172661871,54,86,4,27,0.8871600293662469,0.3333333333333333,0.044444444444444446,68.084043
0.95,12,epanechnikov,silverman,80,0.9152542372881356,81,75,15,0,0.954653575989783,0.0,0.16666666666666666,68.767242
0.95,12,epanechnikov,silverman,100,0.9152542372881356,81,75,15,0,0.9510705208009129,0.0,0.16666666666666666,69.02201
0.99,12,gaussian,variance,50,0.9390243902439024,77,84,6,4,0.9383695865177346,0.04938271604938271,0.06666666666666667,67.739116
0.99,12,gaussian,variance,80,0.9125,73,84,6,8,0.9557583098079353,0.09876543209876543,0.06666666666666667,63.736574
0.99,12,gaussian,variance,100,0.9125,73,84,6,8,0.9557583098079352,0.09876543209876543,0.06666666666666667,99.523659
